"SAMPLE_NAME","SMP_No","FOV_No","DAPI_Nr_Set","DAPI_Nr_SubSet","Volume"
"HG7-BATHY-SAR406","13","30","59","0","100"
"HG7-BATHY-SAR406","13","31","44","1","100"
"HG7-BATHY-SAR406","13","32","83","0","100"
"HG7-BATHY-SAR406","13","33","14","1","100"
"HG7-BATHY-SAR406","13","34","11","0","100"
"HG7-BATHY-SAR406","13","35","16","0","100"
"HG7-BATHY-SAR406","13","36","19","0","100"
"HG7-BATHY-SAR406","13","37","48","3","100"
"HG7-BATHY-SAR406","13","38","25","0","100"
"HG7-BATHY-SAR406","13","40","30","0","100"
"HG7-BATHY-SAR406","13","42","52","0","100"
"HG7-BATHY-SAR406","13","43","16","0","100"
"HG7-BATHY-SAR406","13","45","31","0","100"
"HG7-BATHY-SAR406","13","46","52","0","100"
"HG7-BATHY-SAR406","13","47","40","0","100"
"HG7-BATHY-SAR406","13","50","34","1","100"
"HG7-BATHY-SAR406","13","51","33","0","100"
"HG7-BATHY-SAR406","13","53","20","0","100"
"HG9-DCM-SAR406","10","3","272","0","30"
"HG9-DCM-SAR406","10","4","264","0","30"
"HG9-DCM-SAR406","10","5","168","0","30"
"HG9-DCM-SAR406","10","6","233","1","30"
"HG9-DCM-SAR406","10","7","133","0","30"
"HG9-DCM-SAR406","10","8","311","1","30"
"HG9-DCM-SAR406","10","9","252","0","30"
"HG9-DCM-SAR406","10","10","305","1","30"
"HG9-DCM-SAR406","10","11","273","0","30"
"HG9-DCM-SAR406","10","12","280","0","30"
"HG9-DCM-SAR406","10","13","304","2","30"
"HG9-DCM-SAR406","10","14","264","0","30"
"HG9-DCM-SAR406","10","16","224","0","30"
"HG9-DCM-SAR406","10","19","291","0","30"
"HG9-DCM-SAR406","10","21","301","0","30"
"HG9-DCM-SAR406","10","22","150","0","30"
"HG9-DCM-SAR406","10","24","265","0","30"
"HG9-DCM-SAR406","10","26","261","1","30"
"HG9-DCM-SAR406","10","27","289","0","30"
"HG9-DCM-SAR406","10","28","290","1","30"
"HG9-DCM-SAR406","10","29","197","0","30"
"HG9-DCM-SAR406","10","31","292","0","30"
"HG9-DCM-SAR406","10","32","262","3","30"
"HG9-DCM-SAR406","10","34","331","0","30"
"HG9-DCM-SAR406","10","35","177","0","30"
"HG9-DCM-SAR406","10","36","271","0","30"
"HG9-DCM-SAR406","10","38","125","0","30"
"HG9-DCM-SAR406","10","39","282","0","30"
"HG9-DCM-SAR406","10","40","280","1","30"
"HG9-DCM-SAR406","10","42","307","1","30"
"HG9-DCM-SAR406","10","45","238","0","30"
"HG9-DCM-SAR406","10","46","237","1","30"
"HG9-DCM-SAR406","10","47","276","0","30"
"HG9-EPI-SAR406","23","4","145","1","30"
"HG9-EPI-SAR406","23","5","283","0","30"
"HG9-EPI-SAR406","23","6","264","0","30"
"HG9-EPI-SAR406","23","9","235","0","30"
"HG9-EPI-SAR406","23","11","250","0","30"
"HG9-EPI-SAR406","23","13","257","0","30"
"HG9-EPI-SAR406","23","14","163","0","30"
"HG9-EPI-SAR406","23","15","253","0","30"
"HG9-EPI-SAR406","23","16","272","0","30"
"HG9-EPI-SAR406","23","20","265","0","30"
"HG9-EPI-SAR406","23","21","252","0","30"
"HG9-EPI-SAR406","23","23","247","0","30"
"HG9-EPI-SAR406","23","26","141","1","30"
"HG9-EPI-SAR406","23","27","239","0","30"
"HG9-EPI-SAR406","23","29","279","1","30"
"HG9-EPI-SAR406","23","30","236","0","30"
"HG9-EPI-SAR406","23","31","190","0","30"
"HG9-EPI-SAR406","23","32","232","0","30"
"HG9-EPI-SAR406","23","33","224","0","30"
"HG9-EPI-SAR406","23","34","281","0","30"
"HG9-EPI-SAR406","23","36","208","2","30"
"HG9-EPI-SAR406","23","37","238","2","30"
"HG9-EPI-SAR406","23","38","230","1","30"
"HG9-EPI-SAR406","23","39","282","1","30"
"HG9-EPI-SAR406","23","40","219","1","30"
"HG9-EPI-SAR406","23","41","270","0","30"
"HG9-EPI-SAR406","23","42","286","1","30"
"HG9-EPI-SAR406","23","43","293","2","30"
"HG9-EPI-SAR406","23","44","213","1","30"
"HG9-MESO-SAR406","22","4","54","0","100"
"HG9-MESO-SAR406","22","5","107","2","100"
"HG9-MESO-SAR406","22","6","60","0","100"
"HG9-MESO-SAR406","22","7","55","0","100"
"HG9-MESO-SAR406","22","11","50","2","100"
"HG9-MESO-SAR406","22","14","63","6","100"
"HG9-MESO-SAR406","22","18","71","0","100"
"HG9-MESO-SAR406","22","21","46","1","100"
"HG9-MESO-SAR406","22","22","72","0","100"
"HG9-MESO-SAR406","22","23","49","1","100"
"HG9-MESO-SAR406","22","25","70","0","100"
"HG9-MESO-SAR406","22","28","66","0","100"
"HG9-MESO-SAR406","22","36","73","1","100"
"HG9-MESO-SAR406","22","37","51","0","100"
"HG9-MESO-SAR406","22","40","76","0","100"
"HG9-MESO-SAR406","22","45","65","2","100"
"HG9-MESO-SAR406","22","48","75","0","100"
"HG9-MESO-SAR406","22","51","68","0","100"
"HG9-MESO-SAR406","22","55","35","0","100"
"HG9-BATHY-SAR406","3","1","58","0","100"
"HG9-BATHY-SAR406","3","2","63","2","100"
"HG9-BATHY-SAR406","3","3","48","1","100"
"HG9-BATHY-SAR406","3","4","43","2","100"
"HG9-BATHY-SAR406","3","5","30","0","100"
"HG9-BATHY-SAR406","3","6","39","0","100"
"HG9-BATHY-SAR406","3","7","36","0","100"
"HG9-BATHY-SAR406","3","9","33","0","100"
"HG9-BATHY-SAR406","3","10","63","0","100"
"HG9-BATHY-SAR406","3","11","46","0","100"
"HG9-BATHY-SAR406","3","13","53","1","100"
"HG9-BATHY-SAR406","3","15","47","0","100"
"HG9-BATHY-SAR406","3","16","53","0","100"
"HG9-BATHY-SAR406","3","17","45","0","100"
"HG9-BATHY-SAR406","3","18","32","0","100"
"HG9-BATHY-SAR406","3","19","43","0","100"
"HG9-BATHY-SAR406","3","20","36","1","100"
"HG9-BATHY-SAR406","3","21","51","2","100"
"HG9-BATHY-SAR406","3","23","49","0","100"
"HG9-BATHY-SAR406","3","24","45","0","100"
"HG9-BATHY-SAR406","3","26","57","0","100"
"HG9-BATHY-SAR406","3","27","57","0","100"
"HG9-BATHY-SAR406","3","28","44","0","100"
"HG9-BATHY-SAR406","3","29","49","0","100"
"HG9-BATHY-SAR406","3","30","42","0","100"
"HG9-BATHY-SAR406","3","31","48","1","100"
"HG9-BATHY-SAR406","3","33","46","0","100"
"HG9-BATHY-SAR406","3","34","45","0","100"
"HG9-BATHY-SAR406","3","36","49","1","100"
"HG9-BATHY-SAR406","3","37","30","0","100"
"HG9-BATHY-SAR406","3","38","53","0","100"
"HG9-BATHY-SAR406","3","39","38","1","100"
"HG9-BATHY-SAR406","3","41","29","0","100"
"HG9-BATHY-SAR406","3","42","27","0","100"
"HG9-BATHY-SAR406","3","44","44","1","100"
"HG9-BATHY-SAR406","3","46","53","0","100"
"HG9-BATHY-SAR406","3","47","42","0","100"
"HG9-BATHY-SAR406","3","48","47","0","100"
"HG9-BATHY-SAR406","3","49","48","0","100"
"HG9-BATHY-SAR406","3","50","35","1","100"
"HG9-BATHY-SAR406","3","51","34","0","100"
"HG9-BATHY-SAR406","3","52","52","0","100"
"HG9-BATHY-SAR406","3","53","40","1","100"
"HG9-BATHY-SAR406","3","54","46","0","100"
"HG9-BATHY-SAR406","3","55","40","0","100"
"HG9-ABYSS-SAR406","5","1","29","0","100"
"HG9-ABYSS-SAR406","5","2","35","0","100"
"HG9-ABYSS-SAR406","5","4","29","1","100"
"HG9-ABYSS-SAR406","5","5","15","0","100"
"HG9-ABYSS-SAR406","5","6","17","0","100"
"HG9-ABYSS-SAR406","5","8","30","0","100"
"HG9-ABYSS-SAR406","5","9","28","0","100"
"HG9-ABYSS-SAR406","5","10","40","0","100"
"HG9-ABYSS-SAR406","5","11","20","0","100"
"HG9-ABYSS-SAR406","5","12","24","0","100"
"HG9-ABYSS-SAR406","5","13","26","0","100"
"HG9-ABYSS-SAR406","5","14","28","0","100"
"HG9-ABYSS-SAR406","5","16","15","0","100"
"HG9-ABYSS-SAR406","5","17","30","0","100"
"HG9-ABYSS-SAR406","5","18","33","0","100"
"HG9-ABYSS-SAR406","5","19","32","0","100"
"HG9-ABYSS-SAR406","5","20","22","0","100"
"HG9-ABYSS-SAR406","5","21","18","0","100"
"HG9-ABYSS-SAR406","5","23","21","0","100"
"HG9-ABYSS-SAR406","5","24","19","0","100"
"HG9-ABYSS-SAR406","5","25","30","0","100"
"HG9-ABYSS-SAR406","5","26","30","0","100"
"HG9-ABYSS-SAR406","5","28","28","0","100"
"HG9-ABYSS-SAR406","5","29","22","0","100"
"HG9-ABYSS-SAR406","5","30","34","0","100"
"HG9-ABYSS-SAR406","5","31","20","0","100"
"HG9-ABYSS-SAR406","5","32","32","0","100"
"HG9-ABYSS-SAR406","5","33","37","0","100"
"HG9-ABYSS-SAR406","5","34","21","0","100"
"HG9-ABYSS-SAR406","5","37","26","0","100"
"HG9-ABYSS-SAR406","5","38","31","1","100"
"HG9-ABYSS-SAR406","5","39","35","1","100"
"HG9-ABYSS-SAR406","5","40","28","0","100"
"HG9-ABYSS-SAR406","5","44","29","1","100"
"HG9-ABYSS-SAR406","5","47","27","0","100"
"HG9-ABYSS-SAR406","5","51","14","0","100"
"HG9-ABYSS-SAR406","5","52","11","0","100"
"N3-DCM-SAR406","15","1","521","0","30"
"N3-DCM-SAR406","15","2","537","2","30"
"N3-DCM-SAR406","15","3","622","2","30"
"N3-DCM-SAR406","15","4","623","3","30"
"N3-DCM-SAR406","15","5","593","1","30"
"N3-DCM-SAR406","15","7","574","2","30"
"N3-DCM-SAR406","15","8","551","3","30"
"N3-DCM-SAR406","15","11","511","1","30"
"N3-DCM-SAR406","15","12","575","0","30"
"N3-DCM-SAR406","15","14","474","2","30"
"N3-DCM-SAR406","15","16","567","1","30"
"N3-DCM-SAR406","15","17","542","0","30"
"N3-DCM-SAR406","15","18","527","1","30"
"N3-DCM-SAR406","15","19","548","0","30"
"N3-DCM-SAR406","15","21","601","0","30"
"N3-DCM-SAR406","15","22","500","0","30"
"N3-DCM-SAR406","15","23","570","0","30"
"N3-DCM-SAR406","15","27","596","1","30"
"N3-DCM-SAR406","15","28","478","4","30"
"N3-DCM-SAR406","15","30","486","0","30"
"N3-DCM-SAR406","15","31","375","0","30"
"N3-DCM-SAR406","15","32","505","0","30"
"N3-DCM-SAR406","15","35","489","5","30"
"N3-DCM-SAR406","15","36","600","2","30"
"N3-DCM-SAR406","15","41","343","2","30"
"N3-DCM-SAR406","15","42","646","0","30"
"N3-DCM-SAR406","15","43","534","1","30"
"N3-DCM-SAR406","15","44","349","0","30"
"N3-DCM-SAR406","15","45","566","3","30"
"N3-DCM-SAR406","15","46","545","3","30"
"N3-DCM-SAR406","15","47","578","0","30"
"N3-DCM-SAR406","15","48","607","1","30"
"N3-DCM-SAR406","15","50","627","6","30"
"N3-DCM-SAR406","15","51","386","1","30"
"N3-DCM-SAR406","15","53","518","1","30"
"N3-DCM-SAR406","15","54","513","5","30"
"N3-DCM-SAR406","15","55","629","4","30"
"N3-EPI-SAR406","14","1","323","0","30"
"N3-EPI-SAR406","14","2","257","0","30"
"N3-EPI-SAR406","14","3","236","0","30"
"N3-EPI-SAR406","14","4","275","1","30"
"N3-EPI-SAR406","14","6","358","0","30"
"N3-EPI-SAR406","14","7","361","0","30"
"N3-EPI-SAR406","14","8","328","0","30"
"N3-EPI-SAR406","14","9","340","0","30"
"N3-EPI-SAR406","14","10","321","0","30"
"N3-EPI-SAR406","14","11","375","1","30"
"N3-EPI-SAR406","14","13","355","2","30"
"N3-EPI-SAR406","14","14","307","0","30"
"N3-EPI-SAR406","14","15","259","0","30"
"N3-EPI-SAR406","14","16","371","0","30"
"N3-EPI-SAR406","14","19","355","0","30"
"N3-EPI-SAR406","14","20","322","0","30"
"N3-EPI-SAR406","14","21","358","0","30"
"N3-EPI-SAR406","14","22","318","1","30"
"N3-EPI-SAR406","14","23","226","0","30"
"N3-EPI-SAR406","14","24","303","1","30"
"N3-EPI-SAR406","14","25","358","1","30"
"N3-EPI-SAR406","14","26","296","0","30"
"N3-EPI-SAR406","14","27","340","0","30"
"N3-EPI-SAR406","14","28","356","0","30"
"N3-EPI-SAR406","14","29","244","1","30"
"N3-EPI-SAR406","14","32","399","2","30"
"N3-EPI-SAR406","14","34","388","0","30"
"N3-EPI-SAR406","14","35","237","0","30"
"N3-EPI-SAR406","14","36","279","1","30"
"N3-EPI-SAR406","14","37","371","1","30"
"N3-EPI-SAR406","14","40","402","0","30"
"N3-EPI-SAR406","14","41","342","0","30"
"N3-EPI-SAR406","14","44","297","0","30"
"N3-EPI-SAR406","14","45","281","2","30"
"N3-EPI-SAR406","14","46","347","0","30"
"N3-EPI-SAR406","14","48","346","1","30"
"N3-EPI-SAR406","14","49","343","0","30"
"N3-EPI-SAR406","14","50","328","0","30"
"N3-EPI-SAR406","14","51","339","2","30"
"N3-EPI-SAR406","14","52","337","0","30"
"N3-EPI-SAR406","14","54","333","0","30"
"N3-EPI-SAR406","14","55","332","0","30"
"N3-MESO-SAR406","21","1","70","0","100"
"N3-MESO-SAR406","21","3","77","0","100"
"N3-MESO-SAR406","21","4","49","0","100"
"N3-MESO-SAR406","21","5","91","0","100"
"N3-MESO-SAR406","21","6","79","0","100"
"N3-MESO-SAR406","21","7","89","0","100"
"N3-MESO-SAR406","21","8","79","1","100"
"N3-MESO-SAR406","21","9","85","0","100"
"N3-MESO-SAR406","21","10","61","0","100"
"N3-MESO-SAR406","21","11","55","0","100"
"N3-MESO-SAR406","21","12","68","0","100"
"N3-MESO-SAR406","21","13","69","0","100"
"N3-MESO-SAR406","21","14","85","0","100"
"N3-MESO-SAR406","21","15","88","0","100"
"N3-MESO-SAR406","21","17","68","0","100"
"N3-MESO-SAR406","21","18","45","0","100"
"N3-MESO-SAR406","21","19","71","1","100"
"N3-MESO-SAR406","21","21","65","0","100"
"N3-MESO-SAR406","21","22","75","0","100"
"N3-MESO-SAR406","21","24","80","0","100"
"N3-MESO-SAR406","21","25","74","0","100"
"N3-MESO-SAR406","21","27","81","0","100"
"N3-MESO-SAR406","21","28","50","0","100"
"N3-MESO-SAR406","21","29","73","0","100"
"N3-MESO-SAR406","21","30","65","0","100"
"N3-MESO-SAR406","21","31","65","0","100"
"N3-MESO-SAR406","21","32","81","0","100"
"N3-MESO-SAR406","21","33","70","0","100"
"N3-MESO-SAR406","21","34","76","0","100"
"N3-MESO-SAR406","21","35","86","0","100"
"N3-MESO-SAR406","21","37","71","0","100"
"N3-MESO-SAR406","21","38","72","1","100"
"N3-MESO-SAR406","21","39","84","0","100"
"N3-MESO-SAR406","21","40","65","0","100"
"N3-MESO-SAR406","21","41","76","0","100"
"N3-MESO-SAR406","21","43","82","0","100"
"N3-MESO-SAR406","21","44","79","0","100"
"N3-MESO-SAR406","21","46","69","0","100"
"N3-MESO-SAR406","21","48","79","0","100"
"N3-MESO-SAR406","21","49","78","0","100"
"N3-MESO-SAR406","21","51","87","0","100"
"N3-MESO-SAR406","21","52","86","0","100"
"N3-MESO-SAR406","21","53","78","0","100"
"N3-BATHY-SAR406","4","1","43","1","100"
"N3-BATHY-SAR406","4","2","32","0","100"
"N3-BATHY-SAR406","4","3","39","0","100"
"N3-BATHY-SAR406","4","4","49","1","100"
"N3-BATHY-SAR406","4","5","23","0","100"
"N3-BATHY-SAR406","4","6","37","0","100"
"N3-BATHY-SAR406","4","9","30","0","100"
"N3-BATHY-SAR406","4","10","29","0","100"
"N3-BATHY-SAR406","4","11","38","2","100"
"N3-BATHY-SAR406","4","12","34","1","100"
"N3-BATHY-SAR406","4","13","31","0","100"
"N3-BATHY-SAR406","4","15","27","2","100"
"N3-BATHY-SAR406","4","16","31","0","100"
"N3-BATHY-SAR406","4","17","41","0","100"
"N3-BATHY-SAR406","4","18","30","0","100"
"N3-BATHY-SAR406","4","19","34","0","100"
"N3-BATHY-SAR406","4","20","24","0","100"
"N3-BATHY-SAR406","4","21","26","0","100"
"N3-BATHY-SAR406","4","22","28","0","100"
"N3-BATHY-SAR406","4","23","33","5","100"
"N3-BATHY-SAR406","4","25","33","0","100"
"N3-BATHY-SAR406","4","26","36","0","100"
"N3-BATHY-SAR406","4","27","28","0","100"
"N3-BATHY-SAR406","4","29","40","0","100"
"N3-BATHY-SAR406","4","32","25","0","100"
"N3-BATHY-SAR406","4","33","34","1","100"
"N3-BATHY-SAR406","4","34","19","1","100"
"N3-BATHY-SAR406","4","35","19","0","100"
"N3-BATHY-SAR406","4","36","38","0","100"
"N3-BATHY-SAR406","4","41","34","0","100"
"N3-BATHY-SAR406","4","42","32","0","100"
"N3-BATHY-SAR406","4","44","18","0","100"
"N3-BATHY-SAR406","4","46","28","1","100"
"N3-BATHY-SAR406","4","48","24","0","100"
"N3-BATHY-SAR406","4","49","37","1","100"
"N3-BATHY-SAR406","4","50","42","2","100"
"N3-BATHY-SAR406","4","51","29","0","100"
"N3-BATHY-SAR406","4","52","34","0","100"
"N3-BATHY-SAR406","4","54","36","0","100"
"N4-DCM-SAR406","3","1","572","0","30"
"N4-DCM-SAR406","3","2","583","0","30"
"N4-DCM-SAR406","3","3","578","0","30"
"N4-DCM-SAR406","3","5","540","0","30"
"N4-DCM-SAR406","3","6","567","2","30"
"N4-DCM-SAR406","3","7","540","0","30"
"N4-DCM-SAR406","3","10","528","0","30"
"N4-DCM-SAR406","3","12","496","1","30"
"N4-DCM-SAR406","3","17","432","0","30"
"N4-DCM-SAR406","3","19","520","0","30"
"N4-DCM-SAR406","3","20","290","0","30"
"N4-DCM-SAR406","3","22","482","0","30"
"N4-DCM-SAR406","3","24","550","0","30"
"N4-DCM-SAR406","3","25","558","0","30"
"N4-DCM-SAR406","3","28","525","0","30"
"N4-DCM-SAR406","3","29","503","1","30"
"N4-DCM-SAR406","3","30","594","0","30"
"N4-DCM-SAR406","3","31","352","1","30"
"N4-DCM-SAR406","3","34","590","0","30"
"N4-DCM-SAR406","3","35","517","0","30"
"N4-DCM-SAR406","3","36","576","1","30"
"N4-DCM-SAR406","3","37","533","2","30"
"N4-DCM-SAR406","3","42","558","0","30"
"N4-DCM-SAR406","3","43","507","2","30"
"N4-DCM-SAR406","3","44","555","0","30"
"N4-DCM-SAR406","3","45","584","1","30"
"N4-DCM-SAR406","3","46","579","1","30"
"N4-DCM-SAR406","3","47","581","1","30"
"N4-DCM-SAR406","3","48","634","0","30"
"N4-DCM-SAR406","3","49","441","1","30"
"N4-DCM-SAR406","3","51","559","0","30"
"N4-DCM-SAR406","3","53","527","1","30"
"N4-EPI-SAR406","6","1","182","0","30"
"N4-EPI-SAR406","6","2","202","1","30"
"N4-EPI-SAR406","6","3","215","0","30"
"N4-EPI-SAR406","6","5","228","0","30"
"N4-EPI-SAR406","6","8","215","0","30"
"N4-EPI-SAR406","6","9","221","1","30"
"N4-EPI-SAR406","6","10","224","0","30"
"N4-EPI-SAR406","6","11","234","0","30"
"N4-EPI-SAR406","6","12","203","0","30"
"N4-EPI-SAR406","6","13","172","0","30"
"N4-EPI-SAR406","6","15","174","0","30"
"N4-EPI-SAR406","6","16","194","0","30"
"N4-EPI-SAR406","6","18","217","0","30"
"N4-EPI-SAR406","6","20","227","0","30"
"N4-EPI-SAR406","6","21","210","0","30"
"N4-EPI-SAR406","6","22","209","0","30"
"N4-EPI-SAR406","6","28","232","1","30"
"N4-EPI-SAR406","6","29","201","1","30"
"N4-EPI-SAR406","6","30","194","0","30"
"N4-EPI-SAR406","6","32","229","0","30"
"N4-EPI-SAR406","6","35","240","0","30"
"N4-EPI-SAR406","6","36","147","1","30"
"N4-EPI-SAR406","6","37","223","1","30"
"N4-EPI-SAR406","6","38","201","0","30"
"N4-EPI-SAR406","6","39","200","0","30"
"N4-EPI-SAR406","6","42","234","0","30"
"N4-EPI-SAR406","6","45","243","0","30"
"N4-EPI-SAR406","6","47","215","0","30"
"N4-EPI-SAR406","6","48","231","2","30"
"N4-EPI-SAR406","6","53","260","1","30"
"N4-EPI-SAR406","6","54","219","1","30"
"N4-MESO-SAR406","12","1","110","0","100"
"N4-MESO-SAR406","12","2","97","0","100"
"N4-MESO-SAR406","12","4","116","0","100"
"N4-MESO-SAR406","12","5","98","0","100"
"N4-MESO-SAR406","12","7","109","1","100"
"N4-MESO-SAR406","12","9","88","0","100"
"N4-MESO-SAR406","12","10","90","1","100"
"N4-MESO-SAR406","12","11","112","0","100"
"N4-MESO-SAR406","12","13","122","0","100"
"N4-MESO-SAR406","12","14","82","0","100"
"N4-MESO-SAR406","12","15","71","0","100"
"N4-MESO-SAR406","12","16","76","0","100"
"N4-MESO-SAR406","12","18","85","0","100"
"N4-MESO-SAR406","12","19","108","0","100"
"N4-MESO-SAR406","12","20","104","0","100"
"N4-MESO-SAR406","12","22","94","1","100"
"N4-MESO-SAR406","12","25","103","2","100"
"N4-MESO-SAR406","12","26","111","0","100"
"N4-MESO-SAR406","12","27","107","0","100"
"N4-MESO-SAR406","12","29","40","0","100"
"N4-MESO-SAR406","12","30","79","0","100"
"N4-MESO-SAR406","12","31","104","0","100"
"N4-MESO-SAR406","12","32","96","0","100"
"N4-MESO-SAR406","12","34","86","0","100"
"N4-MESO-SAR406","12","35","89","0","100"
"N4-MESO-SAR406","12","36","126","0","100"
"N4-MESO-SAR406","12","37","95","0","100"
"N4-MESO-SAR406","12","39","114","0","100"
"N4-MESO-SAR406","12","40","100","0","100"
"N4-MESO-SAR406","12","43","88","0","100"
"N4-MESO-SAR406","12","44","108","0","100"
"N4-MESO-SAR406","12","45","109","0","100"
"N4-MESO-SAR406","12","46","99","0","100"
"N4-MESO-SAR406","12","47","102","0","100"
"N4-MESO-SAR406","12","48","88","0","100"
"N4-MESO-SAR406","12","49","125","0","100"
"N4-MESO-SAR406","12","50","89","1","100"
"N4-MESO-SAR406","12","51","86","1","100"
"N4-MESO-SAR406","12","52","103","0","100"
"N4-MESO-SAR406","12","53","100","1","100"
"N4-MESO-SAR406","12","55","91","1","100"
"N4-BATHY-SAR406","1","3","52","1","100"
"N4-BATHY-SAR406","1","4","42","0","100"
"N4-BATHY-SAR406","1","5","36","0","100"
"N4-BATHY-SAR406","1","7","49","0","100"
"N4-BATHY-SAR406","1","8","55","2","100"
"N4-BATHY-SAR406","1","9","43","0","100"
"N4-BATHY-SAR406","1","11","28","0","100"
"N4-BATHY-SAR406","1","12","38","0","100"
"N4-BATHY-SAR406","1","13","36","1","100"
"N4-BATHY-SAR406","1","14","51","0","100"
"N4-BATHY-SAR406","1","15","33","0","100"
"N4-BATHY-SAR406","1","16","50","1","100"
"N4-BATHY-SAR406","1","17","49","1","100"
"N4-BATHY-SAR406","1","19","46","1","100"
"N4-BATHY-SAR406","1","20","37","3","100"
"N4-BATHY-SAR406","1","21","45","1","100"
"N4-BATHY-SAR406","1","22","43","0","100"
"N4-BATHY-SAR406","1","24","47","3","100"
"N4-BATHY-SAR406","1","25","45","0","100"
"N4-BATHY-SAR406","1","27","43","1","100"
"N4-BATHY-SAR406","1","28","45","1","100"
"N4-BATHY-SAR406","1","29","43","0","100"
"N4-BATHY-SAR406","1","30","46","0","100"
"N4-BATHY-SAR406","1","32","44","0","100"
"N4-BATHY-SAR406","1","33","34","0","100"
"N4-BATHY-SAR406","1","34","52","1","100"
"N4-BATHY-SAR406","1","35","44","0","100"
"N4-BATHY-SAR406","1","37","35","0","100"
"N4-BATHY-SAR406","1","38","46","0","100"
"N4-BATHY-SAR406","1","39","36","2","100"
"N4-BATHY-SAR406","1","41","49","1","100"
"N4-BATHY-SAR406","1","42","40","1","100"
"N4-BATHY-SAR406","1","44","59","0","100"
"N4-BATHY-SAR406","1","46","30","1","100"
"N4-BATHY-SAR406","1","49","43","1","100"
"N4-BATHY-SAR406","1","51","47","1","100"
"N4-BATHY-SAR406","1","52","54","0","100"
"N4-BATHY-SAR406","1","53","48","1","100"
"N5-DCM-SAR406","2","2","453","1","30"
"N5-DCM-SAR406","2","3","507","1","30"
"N5-DCM-SAR406","2","4","518","0","30"
"N5-DCM-SAR406","2","5","577","0","30"
"N5-DCM-SAR406","2","7","499","3","30"
"N5-DCM-SAR406","2","8","602","0","30"
"N5-DCM-SAR406","2","10","600","0","30"
"N5-DCM-SAR406","2","15","297","1","30"
"N5-DCM-SAR406","2","16","442","0","30"
"N5-DCM-SAR406","2","17","515","0","30"
"N5-DCM-SAR406","2","18","520","0","30"
"N5-DCM-SAR406","2","21","416","1","30"
"N5-DCM-SAR406","2","24","484","0","30"
"N5-DCM-SAR406","2","25","484","1","30"
"N5-DCM-SAR406","2","26","378","0","30"
"N5-DCM-SAR406","2","27","570","1","30"
"N5-DCM-SAR406","2","28","484","1","30"
"N5-DCM-SAR406","2","29","554","0","30"
"N5-DCM-SAR406","2","32","580","0","30"
"N5-DCM-SAR406","2","34","575","1","30"
"N5-DCM-SAR406","2","36","346","0","30"
"N5-DCM-SAR406","2","38","422","0","30"
"N5-DCM-SAR406","2","39","472","0","30"
"N5-DCM-SAR406","2","45","547","2","30"
"N5-DCM-SAR406","2","46","401","0","30"
"N5-DCM-SAR406","2","50","526","1","30"
"N5-DCM-SAR406","2","55","542","0","30"
"N5-EPI-SAR406","1","1","290","0","30"
"N5-EPI-SAR406","1","2","240","1","30"
"N5-EPI-SAR406","1","3","250","0","30"
"N5-EPI-SAR406","1","4","214","0","30"
"N5-EPI-SAR406","1","5","228","0","30"
"N5-EPI-SAR406","1","6","242","0","30"
"N5-EPI-SAR406","1","7","193","0","30"
"N5-EPI-SAR406","1","8","201","0","30"
"N5-EPI-SAR406","1","9","229","0","30"
"N5-EPI-SAR406","1","10","237","0","30"
"N5-EPI-SAR406","1","11","228","0","30"
"N5-EPI-SAR406","1","12","253","0","30"
"N5-EPI-SAR406","1","13","226","1","30"
"N5-EPI-SAR406","1","14","224","0","30"
"N5-EPI-SAR406","1","17","255","0","30"
"N5-EPI-SAR406","1","19","237","1","30"
"N5-EPI-SAR406","1","20","279","0","30"
"N5-EPI-SAR406","1","21","250","0","30"
"N5-EPI-SAR406","1","22","216","0","30"
"N5-EPI-SAR406","1","26","126","1","30"
"N5-EPI-SAR406","1","28","204","0","30"
"N5-EPI-SAR406","1","33","242","0","30"
"N5-EPI-SAR406","1","35","168","0","30"
"N5-EPI-SAR406","1","36","183","0","30"
"N5-EPI-SAR406","1","37","255","0","30"
"N5-EPI-SAR406","1","38","121","0","30"
"N5-EPI-SAR406","1","39","244","0","30"
"N5-EPI-SAR406","1","41","208","1","30"
"N5-EPI-SAR406","1","43","154","0","30"
"N5-EPI-SAR406","1","48","206","0","30"
"N5-EPI-SAR406","1","51","244","0","30"
"N5-EPI-SAR406","1","52","285","1","30"
"N5-EPI-SAR406","1","53","243","0","30"
"N5-EPI-SAR406","1","54","210","0","30"
"N5-MESO-SAR406","10","1","88","1","100"
"N5-MESO-SAR406","10","2","69","0","100"
"N5-MESO-SAR406","10","5","121","0","100"
"N5-MESO-SAR406","10","6","74","0","100"
"N5-MESO-SAR406","10","7","125","0","100"
"N5-MESO-SAR406","10","10","107","1","100"
"N5-MESO-SAR406","10","11","101","1","100"
"N5-MESO-SAR406","10","12","79","0","100"
"N5-MESO-SAR406","10","14","100","0","100"
"N5-MESO-SAR406","10","15","25","1","100"
"N5-MESO-SAR406","10","16","98","0","100"
"N5-MESO-SAR406","10","18","109","1","100"
"N5-MESO-SAR406","10","20","92","0","100"
"N5-MESO-SAR406","10","23","100","0","100"
"N5-MESO-SAR406","10","24","112","0","100"
"N5-MESO-SAR406","10","26","113","0","100"
"N5-MESO-SAR406","10","27","79","0","100"
"N5-MESO-SAR406","10","29","86","0","100"
"N5-MESO-SAR406","10","30","113","1","100"
