"","StationName","Depth","Domain","SMP_No","FOV_No","DAPI_Nr_Set","DAPI_Nr_SubSet","Volume","conc.DAPI","conc.FISH"
"11409","HG1","EPI","EUB",19,8,250,87,30,829296.215343173,288595.082939424
"11410","HG1","EPI","EUB",19,9,172,40,30,570555.796156103,132687.394454908
"11411","HG1","EPI","EUB",19,11,254,72,30,842564.954788663,238837.310018834
"11412","HG1","EPI","EUB",19,12,177,38,30,587141.720462966,126053.024732162
"11413","HG1","EPI","EUB",19,13,257,74,30,852516.509372781,245471.679741579
"11414","HG1","EPI","EUB",19,14,243,75,30,806075.921313564,248788.864602952
"11415","HG1","EPI","EUB",19,15,236,65,30,782855.627283955,215617.015989225
"11416","HG1","EPI","EUB",19,17,178,54,30,590458.905324339,179127.982514125
"11417","HG1","EPI","EUB",19,19,207,63,30,686657.266304147,208982.646266479
"11418","HG1","EPI","EUB",19,20,235,59,30,779538.442422582,195713.906820989
"11419","HG1","EPI","EUB",19,21,223,68,30,739732.22408611,225568.570573343
"11420","HG1","EPI","EUB",19,23,225,82,30,746366.593808855,272009.158632561
"11421","HG1","EPI","EUB",19,24,188,62,30,623630.753938066,205665.461405107
"11422","HG1","EPI","EUB",19,25,213,67,30,706560.375472383,222251.38571197
"11423","HG1","EPI","EUB",19,26,190,47,30,630265.123660811,155907.688484516
"11424","HG1","EPI","EUB",19,34,183,47,30,607044.829631202,155907.688484516
"11425","HG1","EPI","EUB",19,36,227,76,30,753000.963531601,252106.049464324
"11426","HG1","EPI","EUB",19,38,150,44,30,497577.729205904,145956.133900398
"11427","HG1","EPI","EUB",19,40,222,87,30,736415.039224737,288595.082939424
"11428","HG1","EPI","EUB",19,41,244,67,30,809393.106174936,222251.38571197
"11429","HG1","EPI","EUB",19,42,201,72,30,666754.157135911,238837.310018834
"11430","HG1","EPI","EUB",19,44,183,45,30,607044.829631202,149273.318761771
"11431","HG1","EPI","EUB",19,45,211,65,30,699926.005749638,215617.015989225
"11432","HG1","EPI","EUB",19,46,181,54,30,600410.459908457,179127.982514125
"11433","HG1","EPI","EUB",19,47,206,64,30,683340.081442774,212299.831127852
"11434","HG1","EPI","EUB",19,49,198,58,30,656802.602551793,192396.721959616
"11435","HG1","EPI","EUB",19,50,204,61,30,676705.711720029,202348.276543734
"11436","HG1","EPI","EUB",19,51,211,48,30,699926.005749638,159224.873345889
"11437","HG1","EPI","EUB",19,52,192,66,30,636899.493383556,218934.200850598
"11438","HG1","EPI","EUB",19,53,176,52,30,583824.535601593,172493.61279138
"11439","HG1","EPI","EUB",19,54,183,55,30,607044.829631202,182445.167375498
"11440","HG1","EPI","EUB",19,55,218,75,30,723146.299779246,248788.864602952
"11441","HG1","MESO","EUB",20,1,121,50,100,120413.810467829,49757.7729205904
"11442","HG1","MESO","EUB",20,3,102,50,100,101505.856758004,49757.7729205904
"11443","HG1","MESO","EUB",20,4,131,48,100,130365.365051947,47767.4620037667
"11444","HG1","MESO","EUB",20,5,121,47,100,120413.810467829,46772.3065453549
"11445","HG1","MESO","EUB",20,7,92,30,100,91554.3021738862,29854.6637523542
"11446","HG1","MESO","EUB",20,12,119,48,100,118423.499551005,47767.4620037667
"11447","HG1","MESO","EUB",20,13,129,52,100,128375.054135123,51748.083837414
"11448","HG1","MESO","EUB",20,14,114,52,100,113447.722258946,51748.083837414
"11449","HG1","MESO","EUB",20,15,145,61,100,144297.541469712,60704.4829631202
"11450","HG1","MESO","EUB",20,16,108,46,100,107476.789508475,45777.1510869431
"11451","HG1","MESO","EUB",20,20,99,43,100,98520.3903827689,42791.6847117077
"11452","HG1","MESO","EUB",20,23,115,54,100,114442.877717358,53738.3947542376
"11453","HG1","MESO","EUB",20,28,131,57,100,130365.365051947,56723.861129473
"11454","HG1","MESO","EUB",20,29,121,46,100,120413.810467829,45777.1510869431
"11455","HG1","MESO","EUB",20,30,138,59,100,137331.453260829,58714.1720462966
"11456","HG1","MESO","EUB",20,31,132,55,100,131360.520510359,54733.5502126494
"11457","HG1","MESO","EUB",20,34,139,72,100,138326.608719241,71651.1930056501
"11458","HG1","MESO","EUB",20,35,141,53,100,140316.919636065,52743.2392958258
"11459","HG1","MESO","EUB",20,36,114,54,100,113447.722258946,53738.3947542376
"11460","HG1","MESO","EUB",20,37,109,41,100,108471.944966887,40801.3737948841
"11461","HG1","MESO","EUB",20,41,130,57,100,129370.209593535,56723.861129473
"11462","HG1","MESO","EUB",20,42,91,36,100,90559.1467154744,35825.5965028251
"11463","HG1","MESO","EUB",20,43,92,32,100,91554.3021738862,31844.9746691778
"11464","HG1","MESO","EUB",20,44,80,31,100,79612.4366729446,30849.819210766
"11465","HG1","MESO","EUB",20,46,105,36,100,104491.32313324,35825.5965028251
"11466","HG1","MESO","EUB",20,47,62,19,100,61699.638421532,18907.9537098243
"11467","HG1","MESO","EUB",20,48,101,43,100,100510.701299593,42791.6847117077
"11468","HG1","MESO","EUB",20,50,84,39,100,83593.0585065918,38811.0628780605
"11469","HG1","MESO","EUB",20,52,100,39,100,99515.5458411807,38811.0628780605
"11470","HG1","MESO","EUB",20,54,75,32,100,74636.6593808855,31844.9746691778
"11471","HG1","BATHY","EUB",21,2,77,24,100,76626.9702977092,23883.7310018834
"11472","HG1","BATHY","EUB",21,3,89,37,100,88568.8357986508,36820.7519612369
"11473","HG1","BATHY","EUB",21,4,85,42,100,84588.2139650036,41796.5292532959
"11474","HG1","BATHY","EUB",21,6,70,27,100,69660.8820888265,26869.1973771188
"11475","HG1","BATHY","EUB",21,8,70,20,100,69660.8820888265,19903.1091682361
"11476","HG1","BATHY","EUB",21,9,93,42,100,92549.4576322981,41796.5292532959
"11477","HG1","BATHY","EUB",21,10,76,32,100,75631.8148392973,31844.9746691778
"11478","HG1","BATHY","EUB",21,11,87,35,100,86578.5248818272,34830.4410444132
"11479","HG1","BATHY","EUB",21,14,92,46,100,91554.3021738862,45777.1510869431
"11480","HG1","BATHY","EUB",21,16,86,31,100,85583.3694234154,30849.819210766
"11481","HG1","BATHY","EUB",21,17,86,28,100,85583.3694234154,27864.3528355306
"11482","HG1","BATHY","EUB",21,18,81,30,100,80607.5921313564,29854.6637523542
"11483","HG1","BATHY","EUB",21,21,72,31,100,71651.1930056501,30849.819210766
"11484","HG1","BATHY","EUB",21,24,54,24,100,53738.3947542376,23883.7310018834
"11485","HG1","BATHY","EUB",21,27,87,32,100,86578.5248818272,31844.9746691778
"11486","HG1","BATHY","EUB",21,28,82,30,100,81602.7475897682,29854.6637523542
"11487","HG1","BATHY","EUB",21,29,80,22,100,79612.4366729446,21893.4200850598
"11488","HG1","BATHY","EUB",21,30,73,28,100,72646.3484640619,27864.3528355306
"11489","HG1","BATHY","EUB",21,31,69,23,100,68665.7266304147,22888.5755434716
"11490","HG1","BATHY","EUB",21,33,66,21,100,65680.2602551793,20898.2646266479
"11491","HG1","BATHY","EUB",21,34,83,29,100,82597.90304818,28859.5082939424
"11492","HG1","BATHY","EUB",21,35,82,31,100,81602.7475897682,30849.819210766
"11493","HG1","BATHY","EUB",21,36,78,33,100,77622.1257561209,32840.1301275896
"11494","HG1","BATHY","EUB",21,37,73,23,100,72646.3484640619,22888.5755434716
"11495","HG1","BATHY","EUB",21,38,84,34,100,83593.0585065918,33835.2855860014
"11496","HG1","BATHY","EUB",21,39,70,25,100,69660.8820888265,24878.8864602952
"11497","HG1","BATHY","EUB",21,40,89,33,100,88568.8357986508,32840.1301275896
"11498","HG1","BATHY","EUB",21,41,95,37,100,94539.7685491217,36820.7519612369
"11499","HG1","BATHY","EUB",21,43,72,37,100,71651.1930056501,36820.7519612369
"11500","HG1","BATHY","EUB",21,46,74,31,100,73641.5039224737,30849.819210766
"11501","HG1","BATHY","EUB",21,47,75,36,100,74636.6593808855,35825.5965028251
"11502","HG1","BATHY","EUB",21,49,83,30,100,82597.90304818,29854.6637523542
"11503","HG1","BATHY","EUB",21,50,100,39,100,99515.5458411807,38811.0628780605
"11504","HG1","BATHY","EUB",21,51,88,35,100,87573.680340239,34830.4410444132
"11505","HG1","BATHY","EUB",21,53,81,30,100,80607.5921313564,29854.6637523542
"11506","HG1","BATHY","EUB",21,54,85,32,100,84588.2139650036,31844.9746691778
"11507","EG1","DCM","ARCH",6,3,116,3,30,384793.443919232,9951.55458411807
"11508","EG1","DCM","ARCH",6,4,120,8,30,398062.183364723,26537.4788909815
"11509","EG1","DCM","ARCH",6,5,120,4,30,398062.183364723,13268.7394454908
"11510","EG1","DCM","ARCH",6,6,125,14,30,414648.107671586,46440.5880592177
"11511","EG1","DCM","ARCH",6,7,73,6,30,242154.494880206,19903.1091682361
"11512","EG1","DCM","ARCH",6,9,114,8,30,378159.074196487,26537.4788909815
"11513","EG1","DCM","ARCH",6,12,129,5,30,427916.847117077,16585.9243068634
"11514","EG1","DCM","ARCH",6,13,119,10,30,394744.99850335,33171.8486137269
"11515","EG1","DCM","ARCH",6,21,96,5,30,318449.746691778,16585.9243068634
"11516","EG1","DCM","ARCH",6,24,96,5,30,318449.746691778,16585.9243068634
"11517","EG1","DCM","ARCH",6,27,105,6,30,348304.410444132,19903.1091682361
"11518","EG1","DCM","ARCH",6,28,127,6,30,421282.477394332,19903.1091682361
"11519","EG1","DCM","ARCH",6,31,139,8,30,461088.695730804,26537.4788909815
"11520","EG1","DCM","ARCH",6,32,136,6,30,451137.141146686,19903.1091682361
"11521","EG1","DCM","ARCH",6,33,121,6,30,401379.368226096,19903.1091682361
"11522","EG1","DCM","ARCH",6,35,130,8,30,431234.03197845,26537.4788909815
"11523","EG1","DCM","ARCH",6,36,110,7,30,364890.334750996,23220.2940296088
"11524","EG1","DCM","ARCH",6,37,142,9,30,471040.250314922,29854.6637523542
"11525","EG1","DCM","ARCH",6,38,107,6,30,354938.780166878,19903.1091682361
"11526","EG1","DCM","ARCH",6,39,93,9,30,308498.19210766,29854.6637523542
"11527","EG1","DCM","ARCH",6,40,108,7,30,358255.965028251,23220.2940296088
"11528","EG1","DCM","ARCH",6,42,120,6,30,398062.183364723,19903.1091682361
"11529","EG1","DCM","ARCH",6,43,111,4,30,368207.519612369,13268.7394454908
"11530","EG1","DCM","ARCH",6,44,121,9,30,401379.368226096,29854.6637523542
"11531","EG1","DCM","ARCH",6,45,145,7,30,480991.80489904,23220.2940296088
"11532","EG1","DCM","ARCH",6,46,90,5,30,298546.637523542,16585.9243068634
"11533","EG1","DCM","ARCH",6,47,110,7,30,364890.334750996,23220.2940296088
"11534","EG1","DCM","ARCH",6,49,72,9,30,238837.310018834,29854.6637523542
"11535","EG1","DCM","ARCH",6,52,123,10,30,408013.737948841,33171.8486137269
"11536","EG1","DCM","ARCH",6,53,105,8,30,348304.410444132,26537.4788909815
"11537","EG1","DCM","ARCH",6,54,86,6,30,285277.898078051,19903.1091682361
"11538","EG1","EPI","ARCH",2,1,59,8,30,195713.906820989,26537.4788909815
"11539","EG1","EPI","ARCH",2,2,49,10,30,162542.058207262,33171.8486137269
"11540","EG1","EPI","ARCH",2,4,58,13,30,192396.721959616,43123.403197845
"11541","EG1","EPI","ARCH",2,5,58,11,30,192396.721959616,36489.0334750996
"11542","EG1","EPI","ARCH",2,9,67,9,30,222251.38571197,29854.6637523542
"11543","EG1","EPI","ARCH",2,10,61,1,30,202348.276543734,3317.18486137269
"11544","EG1","EPI","ARCH",2,11,37,11,30,122735.83987079,36489.0334750996
"11545","EG1","EPI","ARCH",2,14,60,12,30,199031.091682361,39806.2183364723
"11546","EG1","EPI","ARCH",2,17,58,9,30,192396.721959616,29854.6637523542
"11547","EG1","EPI","ARCH",2,18,40,6,30,132687.394454908,19903.1091682361
"11548","EG1","EPI","ARCH",2,19,60,5,30,199031.091682361,16585.9243068634
"11549","EG1","EPI","ARCH",2,24,50,12,30,165859.243068635,39806.2183364723
"11550","EG1","EPI","ARCH",2,25,68,10,30,225568.570573343,33171.8486137269
"11551","EG1","EPI","ARCH",2,26,40,7,30,132687.394454908,23220.2940296088
"11552","EG1","EPI","ARCH",2,27,49,6,30,162542.058207262,19903.1091682361
"11553","EG1","EPI","ARCH",2,32,48,7,30,159224.873345889,23220.2940296088
"11554","EG1","EPI","ARCH",2,33,60,4,30,199031.091682361,13268.7394454908
"11555","EG1","EPI","ARCH",2,34,53,9,30,175810.797652753,29854.6637523542
"11556","EG1","EPI","ARCH",2,36,64,14,30,212299.831127852,46440.5880592177
"11557","EG1","EPI","ARCH",2,37,68,8,30,225568.570573343,26537.4788909815
"11558","EG1","EPI","ARCH",2,38,54,7,30,179127.982514125,23220.2940296088
"11559","EG1","EPI","ARCH",2,39,46,7,30,152590.503623144,23220.2940296088
"11560","EG1","EPI","ARCH",2,40,52,7,30,172493.61279138,23220.2940296088
"11561","EG1","EPI","ARCH",2,42,48,6,30,159224.873345889,19903.1091682361
"11562","EG1","EPI","ARCH",2,44,57,11,30,189079.537098243,36489.0334750996
"11563","EG1","EPI","ARCH",2,46,58,11,30,192396.721959616,36489.0334750996
"11564","EG1","EPI","ARCH",2,52,64,9,30,212299.831127852,29854.6637523542
"11565","EG1","EPI","ARCH",2,54,45,11,30,149273.318761771,36489.0334750996
"11566","EG1","EPI","ARCH",2,55,42,4,30,139321.764177653,13268.7394454908
"11567","EG1","MESO","ARCH",8,1,38,1,100,37815.9074196487,995.155458411807
"11568","EG1","MESO","ARCH",8,3,23,2,100,22888.5755434716,1990.31091682361
"11569","EG1","MESO","ARCH",8,4,56,6,100,55728.7056710612,5970.93275047084
"11570","EG1","MESO","ARCH",8,5,43,4,100,42791.6847117077,3980.62183364723
"11571","EG1","MESO","ARCH",8,6,65,13,100,64685.1047967675,12937.0209593535
"11572","EG1","MESO","ARCH",8,11,23,2,100,22888.5755434716,1990.31091682361
"11573","EG1","MESO","ARCH",8,18,44,8,100,43786.8401701195,7961.24366729446
"11574","EG1","MESO","ARCH",8,19,51,9,100,50752.9283790022,8956.39912570626
"11575","EG1","MESO","ARCH",8,20,41,3,100,40801.3737948841,2985.46637523542
"11576","EG1","MESO","ARCH",8,22,18,2,100,17912.7982514125,1990.31091682361
"11577","EG1","MESO","ARCH",8,23,33,2,100,32840.1301275896,1990.31091682361
"11578","EG1","MESO","ARCH",8,25,17,2,100,16917.6427930007,1990.31091682361
"11579","EG1","MESO","ARCH",8,29,74,7,100,73641.5039224737,6966.08820888265
"11580","EG1","MESO","ARCH",8,30,43,9,100,42791.6847117077,8956.39912570626
"11581","EG1","MESO","ARCH",8,33,20,5,100,19903.1091682361,4975.77729205904
"11582","EG1","MESO","ARCH",8,35,61,7,100,60704.4829631202,6966.08820888265
"11583","EG1","MESO","ARCH",8,36,51,12,100,50752.9283790022,11941.8655009417
"11584","EG1","MESO","ARCH",8,38,36,7,100,35825.5965028251,6966.08820888265
"11585","EG1","MESO","ARCH",8,41,56,1,100,55728.7056710612,995.155458411807
"11586","EG1","MESO","ARCH",8,42,39,5,100,38811.0628780605,4975.77729205904
"11587","EG1","MESO","ARCH",8,44,22,0,100,21893.4200850598,0
"11588","EG1","MESO","ARCH",8,46,41,3,100,40801.3737948841,2985.46637523542
"11589","EG1","MESO","ARCH",8,47,39,7,100,38811.0628780605,6966.08820888265
"11590","EG1","MESO","ARCH",8,48,59,13,100,58714.1720462966,12937.0209593535
"11591","EG1","MESO","ARCH",8,52,47,11,100,46772.3065453549,10946.7100425299
"11592","EG4","DCM","ARCH",13,1,44,8,30,145956.133900398,26537.4788909815
"11593","EG4","DCM","ARCH",13,2,42,2,30,139321.764177653,6634.36972274538
"11594","EG4","DCM","ARCH",13,3,68,8,30,225568.570573343,26537.4788909815
"11595","EG4","DCM","ARCH",13,4,35,4,30,116101.470148044,13268.7394454908
"11596","EG4","DCM","ARCH",13,6,28,3,30,92881.1761184353,9951.55458411807
"11597","EG4","DCM","ARCH",13,7,137,9,30,454454.326008059,29854.6637523542
"11598","EG4","DCM","ARCH",13,8,27,3,30,89563.9912570626,9951.55458411807
"11599","EG4","DCM","ARCH",13,12,33,3,30,109467.100425299,9951.55458411807
"11600","EG4","DCM","ARCH",13,15,37,4,30,122735.83987079,13268.7394454908
"11601","EG4","DCM","ARCH",13,16,139,15,30,461088.695730804,49757.7729205904
"11602","EG4","DCM","ARCH",13,17,15,1,30,49757.7729205904,3317.18486137269
"11603","EG4","DCM","ARCH",13,18,15,2,30,49757.7729205904,6634.36972274538
"11604","EG4","DCM","ARCH",13,21,82,7,30,272009.158632561,23220.2940296088
"11605","EG4","DCM","ARCH",13,22,53,5,30,175810.797652753,16585.9243068634
"11606","EG4","DCM","ARCH",13,23,41,4,30,136004.57931628,13268.7394454908
"11607","EG4","DCM","ARCH",13,24,30,1,30,99515.5458411807,3317.18486137269
"11608","EG4","DCM","ARCH",13,26,13,1,30,43123.403197845,3317.18486137269
"11609","EG4","DCM","ARCH",13,28,108,14,30,358255.965028251,46440.5880592177
"11610","EG4","DCM","ARCH",13,29,23,4,30,76295.2518115719,13268.7394454908
"11611","EG4","DCM","ARCH",13,30,130,5,30,431234.03197845,16585.9243068634
"11612","EG4","DCM","ARCH",13,31,163,18,30,540701.132403748,59709.3275047084
"11613","EG4","DCM","ARCH",13,36,162,10,30,537383.947542376,33171.8486137269
"11614","EG4","DCM","ARCH",13,41,176,14,30,583824.535601593,46440.5880592177
"11615","EG4","DCM","ARCH",13,44,16,0,30,53074.957781963,0
"11616","EG4","DCM","ARCH",13,46,28,2,30,92881.1761184353,6634.36972274538
"11617","EG4","DCM","ARCH",13,53,20,0,30,66343.6972274538,0
"11618","EG4","DCM","ARCH",13,54,12,1,30,39806.2183364723,3317.18486137269
"11619","EG4","EPI","ARCH",1,2,170,23,30,563921.426433357,76295.2518115719
"11620","EG4","EPI","ARCH",1,4,145,17,30,480991.80489904,56392.1426433357
"11621","EG4","EPI","ARCH",1,6,172,20,30,570555.796156103,66343.6972274538
"11622","EG4","EPI","ARCH",1,7,116,23,30,384793.443919232,76295.2518115719
"11623","EG4","EPI","ARCH",1,9,112,10,30,371524.704473741,33171.8486137269
"11624","EG4","EPI","ARCH",1,13,191,16,30,633582.308522184,53074.957781963
"11625","EG4","EPI","ARCH",1,14,191,18,30,633582.308522184,59709.3275047084
"11626","EG4","EPI","ARCH",1,17,76,13,30,252106.049464324,43123.403197845
"11627","EG4","EPI","ARCH",1,21,197,21,30,653485.41769042,69660.8820888265
"11628","EG4","EPI","ARCH",1,22,122,10,30,404696.553087468,33171.8486137269
"11629","EG4","EPI","ARCH",1,23,161,27,30,534066.762681003,89563.9912570626
"11630","EG4","EPI","ARCH",1,24,142,20,30,471040.250314922,66343.6972274538
"11631","EG4","EPI","ARCH",1,25,105,15,30,348304.410444132,49757.7729205904
"11632","EG4","EPI","ARCH",1,26,188,24,30,623630.753938066,79612.4366729446
"11633","EG4","EPI","ARCH",1,28,174,17,30,577190.165878848,56392.1426433357
"11634","EG4","EPI","ARCH",1,29,99,16,30,328401.301275896,53074.957781963
"11635","EG4","EPI","ARCH",1,30,181,17,30,600410.459908457,56392.1426433357
"11636","EG4","EPI","ARCH",1,33,176,20,30,583824.535601593,66343.6972274538
"11637","EG4","EPI","ARCH",1,35,127,9,30,421282.477394332,29854.6637523542
"11638","EG4","EPI","ARCH",1,36,162,15,30,537383.947542376,49757.7729205904
"11639","EG4","EPI","ARCH",1,41,189,20,30,626947.938799439,66343.6972274538
"11640","EG4","EPI","ARCH",1,42,92,11,30,305181.007246287,36489.0334750996
"11641","EG4","EPI","ARCH",1,48,223,20,30,739732.22408611,66343.6972274538
"11642","EG4","EPI","ARCH",1,49,159,15,30,527432.392958258,49757.7729205904
"11643","EG4","EPI","ARCH",1,51,173,27,30,573872.981017475,89563.9912570626
"11644","EG4","EPI","ARCH",1,52,167,23,30,553969.871849239,76295.2518115719
"11645","EG4","EPI","ARCH",1,54,150,20,30,497577.729205904,66343.6972274538
"11646","EG4","EPI","ARCH",1,55,174,14,30,577190.165878848,46440.5880592177
"11647","EG4","MESO","ARCH",7,2,160,32,130,122480.67180453,24496.134360906
"11648","EG4","MESO","ARCH",7,3,132,23,130,101046.554238737,17606.5965719012
"11649","EG4","MESO","ARCH",7,4,123,25,130,94157.0164497325,19137.6049694578
"11650","EG4","MESO","ARCH",7,5,132,19,130,101046.554238737,14544.579776788
"11651","EG4","MESO","ARCH",7,7,95,27,130,72722.8988839397,20668.6133670145
"11652","EG4","MESO","ARCH",7,12,125,23,130,95688.0248472891,17606.5965719012
"11653","EG4","MESO","ARCH",7,14,149,26,130,114060.125617969,19903.1091682361
"11654","EG4","MESO","ARCH",7,15,154,30,130,117887.64661186,22965.1259633494
"11655","EG4","MESO","ARCH",7,16,105,30,130,80377.9408717229,22965.1259633494
"11656","EG4","MESO","ARCH",7,18,66,16,130,50523.2771193687,12248.067180453
"11657","EG4","MESO","ARCH",7,20,136,21,130,104108.571033851,16075.5881743446
"11658","EG4","MESO","ARCH",7,21,109,24,130,83439.9576668361,18372.1007706795
"11659","EG4","MESO","ARCH",7,23,135,33,130,103343.066835072,25261.6385596843
"11660","EG4","MESO","ARCH",7,24,104,14,130,79612.4366729446,10717.0587828964
"11661","EG4","MESO","ARCH",7,25,95,18,130,72722.8988839397,13779.0755780096
"11662","EG4","MESO","ARCH",7,29,100,19,130,76550.4198778313,14544.579776788
"11663","EG4","MESO","ARCH",7,30,88,29,130,67364.3694924915,22199.6217645711
"11664","EG4","MESO","ARCH",7,31,96,18,130,73488.4030827181,13779.0755780096
"11665","EG4","MESO","ARCH",7,32,112,28,130,85736.4702631711,21434.1175657928
"11666","EG4","MESO","ARCH",7,36,115,25,130,88032.982859506,19137.6049694578
"11667","EG4","MESO","ARCH",7,37,105,16,130,80377.9408717229,12248.067180453
"11668","EG4","MESO","ARCH",7,38,103,24,130,78846.9324741663,18372.1007706795
"11669","EG4","MESO","ARCH",7,41,106,21,130,81143.4450705012,16075.5881743446
"11670","EG4","MESO","ARCH",7,42,89,20,130,68129.8736912699,15310.0839755663
"11671","EG4","MESO","ARCH",7,43,108,17,130,82674.4534680578,13013.5713792313
"11672","EG4","MESO","ARCH",7,47,24,9,130,18372.1007706795,6889.53778900482
"11673","EG4","MESO","ARCH",7,50,51,13,130,39040.714137694,9951.55458411807
"11674","EG4","BATHY","ARCH",9,2,36,4,130,27558.1511560193,3062.01679511325
"11675","EG4","BATHY","ARCH",9,4,35,4,130,26792.646957241,3062.01679511325
"11676","EG4","BATHY","ARCH",9,5,14,1,130,10717.0587828964,765.504198778313
"11677","EG4","BATHY","ARCH",9,6,84,3,130,64302.3526973783,2296.51259633494
"11678","EG4","BATHY","ARCH",9,9,19,4,130,14544.579776788,3062.01679511325
"11679","EG4","BATHY","ARCH",9,10,15,4,130,11482.5629816747,3062.01679511325
"11680","EG4","BATHY","ARCH",9,12,11,2,130,8420.54618656144,1531.00839755663
"11681","EG4","BATHY","ARCH",9,14,17,4,130,13013.5713792313,3062.01679511325
"11682","EG4","BATHY","ARCH",9,16,16,2,130,12248.067180453,1531.00839755663
"11683","EG4","BATHY","ARCH",9,17,11,2,130,8420.54618656144,1531.00839755663
"11684","EG4","BATHY","ARCH",9,18,8,1,130,6124.03359022651,765.504198778313
"11685","EG4","BATHY","ARCH",9,19,44,5,130,33682.1847462458,3827.52099389157
"11686","EG4","BATHY","ARCH",9,20,20,3,130,15310.0839755663,2296.51259633494
"11687","EG4","BATHY","ARCH",9,21,7,2,130,5358.52939144819,1531.00839755663
"11688","EG4","BATHY","ARCH",9,22,21,1,130,16075.5881743446,765.504198778313
"11689","EG4","BATHY","ARCH",9,24,36,1,130,27558.1511560193,765.504198778313
"11690","EG4","BATHY","ARCH",9,26,83,8,130,63536.8484986,6124.03359022651
"11691","EG4","BATHY","ARCH",9,28,26,3,130,19903.1091682361,2296.51259633494
"11692","EG4","BATHY","ARCH",9,29,14,4,130,10717.0587828964,3062.01679511325
"11693","EG4","BATHY","ARCH",9,33,17,3,130,13013.5713792313,2296.51259633494
"11694","EG4","BATHY","ARCH",9,34,18,2,130,13779.0755780096,1531.00839755663
"11695","EG4","BATHY","ARCH",9,35,44,5,130,33682.1847462458,3827.52099389157
"11696","EG4","BATHY","ARCH",9,39,24,2,130,18372.1007706795,1531.00839755663
"11697","EG4","BATHY","ARCH",9,40,27,3,130,20668.6133670145,2296.51259633494
"11698","EG4","BATHY","ARCH",9,43,13,4,130,9951.55458411807,3062.01679511325
"11699","EG4","BATHY","ARCH",9,44,14,4,130,10717.0587828964,3062.01679511325
"11700","EG4","BATHY","ARCH",9,46,11,3,130,8420.54618656144,2296.51259633494
"11701","EG4","BATHY","ARCH",9,47,30,4,130,22965.1259633494,3062.01679511325
"11702","EG4","BATHY","ARCH",9,48,13,1,130,9951.55458411807,765.504198778313
"11703","EG4","BATHY","ARCH",9,49,43,5,130,32916.6805474675,3827.52099389157
"11704","EG4","BATHY","ARCH",9,54,8,1,130,6124.03359022651,765.504198778313
"11705","EG4","BATHY","ARCH",9,55,15,3,130,11482.5629816747,2296.51259633494
"11706","N3","DCM","ARCH",12,1,513,20,30,1701715.83388419,66343.6972274538
"11707","N3","DCM","ARCH",12,2,497,21,30,1648640.87610223,69660.8820888265
"11708","N3","DCM","ARCH",12,3,511,22,30,1695081.46416144,72978.0669501992
"11709","N3","DCM","ARCH",12,4,543,19,30,1801231.37972537,63026.5123660811
"11710","N3","DCM","ARCH",12,5,481,19,30,1595565.91832026,63026.5123660811
"11711","N3","DCM","ARCH",12,6,640,23,30,2122998.31127852,76295.2518115719
"11712","N3","DCM","ARCH",12,7,607,17,30,2013531.21085322,56392.1426433357
"11713","N3","DCM","ARCH",12,8,658,30,30,2182707.63878323,99515.5458411807
"11714","N3","DCM","ARCH",12,9,475,20,30,1575662.80915203,66343.6972274538
"11715","N3","DCM","ARCH",12,10,509,19,30,1688447.0944387,63026.5123660811
"11716","N3","DCM","ARCH",12,14,406,17,30,1346777.05371731,56392.1426433357
"11717","N3","DCM","ARCH",12,15,598,12,30,1983676.54710087,39806.2183364723
"11718","N3","DCM","ARCH",12,16,602,18,30,1996945.28654636,59709.3275047084
"11719","N3","DCM","ARCH",12,17,586,24,30,1943870.3287644,79612.4366729446
"11720","N3","DCM","ARCH",12,18,518,21,30,1718301.75819105,69660.8820888265
"11721","N3","DCM","ARCH",12,19,547,21,30,1814500.11917086,69660.8820888265
"11722","N3","DCM","ARCH",12,24,597,22,30,1980359.3622395,72978.0669501992
"11723","N3","DCM","ARCH",12,25,610,25,30,2023482.76543734,82929.6215343173
"11724","N3","DCM","ARCH",12,26,503,14,30,1668543.98527046,46440.5880592177
"11725","N3","DCM","ARCH",12,30,553,13,30,1834403.2283391,43123.403197845
"11726","N3","DCM","ARCH",12,32,578,18,30,1917332.84987341,59709.3275047084
"11727","N3","DCM","ARCH",12,33,622,24,30,2063288.98377381,79612.4366729446
"11728","N3","DCM","ARCH",12,35,535,25,30,1774693.90083439,82929.6215343173
"11729","N3","DCM","ARCH",12,36,603,19,30,2000262.47140773,63026.5123660811
"11730","N3","DCM","ARCH",12,37,599,20,30,1986993.73196224,66343.6972274538
"11731","N3","DCM","ARCH",12,38,553,16,30,1834403.2283391,53074.957781963
"11732","N3","DCM","ARCH",12,39,517,16,30,1714984.57332968,53074.957781963
"11733","N3","DCM","ARCH",12,41,485,16,30,1608834.65776575,53074.957781963
"11734","N3","DCM","ARCH",12,43,605,23,30,2006896.84113048,76295.2518115719
"11735","N3","DCM","ARCH",12,44,554,22,30,1837720.41320047,72978.0669501992
"11736","N3","DCM","ARCH",12,50,572,29,30,1897429.74070518,96198.360979808
"11737","N3","DCM","ARCH",12,51,614,20,30,2036751.50488283,66343.6972274538
"11738","N3","DCM","ARCH",12,55,590,20,30,1957139.06820989,66343.6972274538
"11739","N3","EPI","ARCH",2,1,191,19,30,633582.308522184,63026.5123660811
