"","StationName","Depth","Domain","SMP_No","FOV_No","DAPI_Nr_Set","DAPI_Nr_SubSet","Volume","X","conc.DAPI","conc.FISH"
"5321","HG4","MESO","SAR11",14,8,75,16,100,NA,74636.6593808855,15922.4873345889
"5322","HG4","MESO","SAR11",14,9,94,10,100,NA,93544.6130907099,9951.55458411807
"5323","HG4","MESO","SAR11",14,10,102,27,100,NA,101505.856758004,26869.1973771188
"5324","HG4","MESO","SAR11",14,17,102,24,100,NA,101505.856758004,23883.7310018834
"5325","HG4","MESO","SAR11",14,18,137,20,100,NA,136336.297802418,19903.1091682361
"5326","HG4","MESO","SAR11",14,19,102,20,100,NA,101505.856758004,19903.1091682361
"5327","HG4","MESO","SAR11",14,22,105,23,100,NA,104491.32313324,22888.5755434716
"5328","HG4","MESO","SAR11",14,23,84,22,100,NA,83593.0585065918,21893.4200850598
"5329","HG4","MESO","SAR11",14,28,99,23,100,NA,98520.3903827689,22888.5755434716
"5330","HG4","MESO","SAR11",14,29,111,16,100,NA,110462.255883711,15922.4873345889
"5331","HG4","MESO","SAR11",14,30,91,29,100,NA,90559.1467154744,28859.5082939424
"5332","HG4","MESO","SAR11",14,31,132,20,100,NA,131360.520510359,19903.1091682361
"5333","HG4","MESO","SAR11",14,36,132,30,100,NA,131360.520510359,29854.6637523542
"5334","HG4","MESO","SAR11",14,37,106,30,100,NA,105486.478591652,29854.6637523542
"5335","HG4","MESO","SAR11",14,40,123,26,100,NA,122404.121384652,25874.041918707
"5336","HG4","MESO","SAR11",14,47,92,21,100,NA,91554.3021738862,20898.2646266479
"5337","HG4","MESO","SAR11",14,50,96,23,100,NA,95534.9240075335,22888.5755434716
"5338","HG4","MESO","SAR11",14,53,142,32,100,NA,141312.075094477,31844.9746691778
"5339","HG4","MESO","SAR11",14,54,112,27,100,NA,111457.411342122,26869.1973771188
"5340","HG4","BATHY","SAR11",15,6,47,7,100,NA,46772.3065453549,6966.08820888265
"5341","HG4","BATHY","SAR11",15,7,52,11,100,NA,51748.083837414,10946.7100425299
"5342","HG4","BATHY","SAR11",15,8,59,12,100,NA,58714.1720462966,11941.8655009417
"5343","HG4","BATHY","SAR11",15,9,63,12,100,NA,62694.7938799438,11941.8655009417
"5344","HG4","BATHY","SAR11",15,10,62,12,100,NA,61699.638421532,11941.8655009417
"5345","HG4","BATHY","SAR11",15,15,35,2,100,NA,34830.4410444132,1990.31091682361
"5346","HG4","BATHY","SAR11",15,16,69,8,100,NA,68665.7266304147,7961.24366729446
"5347","HG4","BATHY","SAR11",15,17,54,12,100,NA,53738.3947542376,11941.8655009417
"5348","HG4","BATHY","SAR11",15,18,48,8,100,NA,47767.4620037667,7961.24366729446
"5349","HG4","BATHY","SAR11",15,19,53,10,100,NA,52743.2392958258,9951.55458411807
"5350","HG4","BATHY","SAR11",15,23,56,4,100,NA,55728.7056710612,3980.62183364723
"5351","HG4","BATHY","SAR11",15,24,56,4,100,NA,55728.7056710612,3980.62183364723
"5352","HG4","BATHY","SAR11",15,25,38,10,100,NA,37815.9074196487,9951.55458411807
"5353","HG4","BATHY","SAR11",15,26,54,11,100,NA,53738.3947542376,10946.7100425299
"5354","HG4","BATHY","SAR11",15,27,50,9,100,NA,49757.7729205904,8956.39912570626
"5355","HG4","BATHY","SAR11",15,30,41,11,100,NA,40801.3737948841,10946.7100425299
"5356","HG4","BATHY","SAR11",15,31,49,8,100,NA,48762.6174621785,7961.24366729446
"5357","HG4","BATHY","SAR11",15,32,46,12,100,NA,45777.1510869431,11941.8655009417
"5358","HG4","BATHY","SAR11",15,33,43,2,100,NA,42791.6847117077,1990.31091682361
"5359","HG4","BATHY","SAR11",15,36,53,7,100,NA,52743.2392958258,6966.08820888265
"5360","HG4","BATHY","SAR11",15,37,40,9,100,NA,39806.2183364723,8956.39912570626
"5361","HG4","BATHY","SAR11",15,38,32,5,100,NA,31844.9746691778,4975.77729205904
"5362","HG4","BATHY","SAR11",15,39,46,6,100,NA,45777.1510869431,5970.93275047084
"5363","HG4","BATHY","SAR11",15,40,22,3,100,NA,21893.4200850598,2985.46637523542
"5364","HG4","BATHY","SAR11",15,41,32,8,100,NA,31844.9746691778,7961.24366729446
"5365","HG4","BATHY","SAR11",15,42,47,11,100,NA,46772.3065453549,10946.7100425299
"5366","HG4","BATHY","SAR11",15,43,42,4,100,NA,41796.5292532959,3980.62183364723
"5367","HG4","BATHY","SAR11",15,44,62,17,100,NA,61699.638421532,16917.6427930007
"5368","HG4","BATHY","SAR11",15,46,48,8,100,NA,47767.4620037667,7961.24366729446
"5369","HG4","BATHY","SAR11",15,47,35,4,100,NA,34830.4410444132,3980.62183364723
"5370","HG4","BATHY","SAR11",15,48,51,6,100,NA,50752.9283790022,5970.93275047084
"5371","HG4","BATHY","SAR11",15,50,46,8,100,NA,45777.1510869431,7961.24366729446
"5372","HG4","BATHY","SAR11",15,51,61,8,100,NA,60704.4829631202,7961.24366729446
"5373","HG4","BATHY","SAR11",15,52,60,11,100,NA,59709.3275047084,10946.7100425299
"5374","HG4","BATHY","SAR11",15,53,45,8,100,NA,44781.9956285313,7961.24366729446
"5375","HG9","DCM","SAR11",6,1,347,94,30,NA,1151063.14689632,311815.376969033
"5376","HG9","DCM","SAR11",6,8,316,92,30,NA,1048230.41619377,305181.007246287
"5377","HG9","DCM","SAR11",6,11,340,96,30,NA,1127842.85286671,318449.746691778
"5378","HG9","DCM","SAR11",6,12,369,89,30,NA,1224041.21384652,295229.452662169
"5379","HG9","DCM","SAR11",6,16,293,119,30,NA,971935.164382198,394744.99850335
"5380","HG9","DCM","SAR11",6,17,344,100,30,NA,1141111.59231221,331718.486137269
"5381","HG9","DCM","SAR11",6,19,318,76,30,NA,1054864.78591652,252106.049464324
"5382","HG9","DCM","SAR11",6,20,316,133,30,NA,1048230.41619377,441185.586562568
"5383","HG9","DCM","SAR11",6,21,237,155,30,NA,786172.812145328,514163.653512767
"5384","HG9","DCM","SAR11",6,23,330,115,30,NA,1094671.00425299,381476.259057859
"5385","HG9","DCM","SAR11",6,28,330,103,30,NA,1094671.00425299,341670.040721387
"5386","HG9","DCM","SAR11",6,33,336,105,30,NA,1114574.11342122,348304.410444132
"5387","HG9","DCM","SAR11",6,36,345,133,30,NA,1144428.77717358,441185.586562568
"5388","HG9","DCM","SAR11",6,38,343,121,30,NA,1137794.40745083,401379.368226096
"5389","HG9","DCM","SAR11",6,41,329,141,30,NA,1091353.81939161,467723.065453549
"5390","HG9","DCM","SAR11",6,42,185,69,30,NA,613679.199353948,228885.755434716
"5391","HG9","DCM","SAR11",6,43,324,130,30,NA,1074767.89508475,431234.03197845
"5392","HG9","DCM","SAR11",6,46,351,130,30,NA,1164331.88634181,431234.03197845
"5393","HG9","DCM","SAR11",6,49,350,88,30,NA,1161014.70148044,291912.267800797
"5394","HG9","DCM","SAR11",6,52,354,96,30,NA,1174283.44092593,318449.746691778
"5395","HG9","DCM","SAR11",6,54,308,81,30,NA,1021692.93730279,268691.973771188
"5396","HG9","DCM","SAR11",6,55,284,75,30,NA,942080.500629844,248788.864602952
"5397","HG9","EPI","SAR11",5,1,148,17,30,NA,490943.359483158,56392.1426433357
"5398","HG9","EPI","SAR11",5,2,239,41,30,NA,792807.181868073,136004.57931628
"5399","HG9","EPI","SAR11",5,5,282,57,30,NA,935446.130907099,189079.537098243
"5400","HG9","EPI","SAR11",5,11,256,48,30,NA,849199.324511409,159224.873345889
"5401","HG9","EPI","SAR11",5,12,283,39,30,NA,938763.315768471,129370.209593535
"5402","HG9","EPI","SAR11",5,13,266,44,30,NA,882371.173125135,145956.133900398
"5403","HG9","EPI","SAR11",5,14,304,67,30,NA,1008424.1978573,222251.38571197
"5404","HG9","EPI","SAR11",5,15,294,63,30,NA,975252.349243571,208982.646266479
"5405","HG9","EPI","SAR11",5,20,241,36,30,NA,799441.551590818,119418.655009417
"5406","HG9","EPI","SAR11",5,22,329,53,30,NA,1091353.81939161,175810.797652753
"5407","HG9","EPI","SAR11",5,23,283,46,30,NA,938763.315768471,152590.503623144
"5408","HG9","EPI","SAR11",5,24,279,79,30,NA,925494.576322981,262057.604048443
"5409","HG9","EPI","SAR11",5,27,246,54,30,NA,816027.475897682,179127.982514125
"5410","HG9","EPI","SAR11",5,28,314,43,30,NA,1041596.04647102,142638.949039026
"5411","HG9","EPI","SAR11",5,29,266,52,30,NA,882371.173125135,172493.61279138
"5412","HG9","EPI","SAR11",5,31,276,71,30,NA,915543.021738863,235520.125157461
"5413","HG9","EPI","SAR11",5,37,251,51,30,NA,832613.400204545,169176.427930007
"5414","HG9","EPI","SAR11",5,46,274,70,30,NA,908908.652016117,232202.940296088
"5415","HG9","EPI","SAR11",5,50,267,61,30,NA,885688.357986508,202348.276543734
"5416","HG9","EPI","SAR11",5,54,280,57,30,NA,928811.761184353,189079.537098243
"5417","HG9","EPI","SAR11",5,55,277,77,30,NA,918860.206600235,255423.234325697
"5418","HG9","MESO","SAR11",15,1,66,13,100,NA,65680.2602551793,12937.0209593535
"5419","HG9","MESO","SAR11",15,2,50,5,100,NA,49757.7729205904,4975.77729205904
"5420","HG9","MESO","SAR11",15,3,45,8,100,NA,44781.9956285313,7961.24366729446
"5421","HG9","MESO","SAR11",15,4,55,14,100,NA,54733.5502126494,13932.1764177653
"5422","HG9","MESO","SAR11",15,5,54,7,100,NA,53738.3947542376,6966.08820888265
"5423","HG9","MESO","SAR11",15,6,60,18,100,NA,59709.3275047084,17912.7982514125
"5424","HG9","MESO","SAR11",15,7,42,7,100,NA,41796.5292532959,6966.08820888265
"5425","HG9","MESO","SAR11",15,9,53,9,100,NA,52743.2392958258,8956.39912570626
"5426","HG9","MESO","SAR11",15,12,66,11,100,NA,65680.2602551793,10946.7100425299
"5427","HG9","MESO","SAR11",15,13,69,16,100,NA,68665.7266304147,15922.4873345889
"5428","HG9","MESO","SAR11",15,14,68,10,100,NA,67670.5711720029,9951.55458411807
"5429","HG9","MESO","SAR11",15,16,46,10,100,NA,45777.1510869431,9951.55458411807
"5430","HG9","MESO","SAR11",15,17,52,14,100,NA,51748.083837414,13932.1764177653
"5431","HG9","MESO","SAR11",15,18,51,14,100,NA,50752.9283790022,13932.1764177653
"5432","HG9","MESO","SAR11",15,20,50,10,100,NA,49757.7729205904,9951.55458411807
"5433","HG9","MESO","SAR11",15,21,71,15,100,NA,70656.0375472383,14927.3318761771
"5434","HG9","MESO","SAR11",15,22,59,12,100,NA,58714.1720462966,11941.8655009417
"5435","HG9","MESO","SAR11",15,23,44,6,100,NA,43786.8401701195,5970.93275047084
"5436","HG9","MESO","SAR11",15,28,64,6,100,NA,63689.9493383557,5970.93275047084
"5437","HG9","MESO","SAR11",15,29,59,6,100,NA,58714.1720462966,5970.93275047084
"5438","HG9","MESO","SAR11",15,30,68,19,100,NA,67670.5711720029,18907.9537098243
"5439","HG9","MESO","SAR11",15,31,54,12,100,NA,53738.3947542376,11941.8655009417
"5440","HG9","MESO","SAR11",15,32,51,12,100,NA,50752.9283790022,11941.8655009417
"5441","HG9","MESO","SAR11",15,35,56,11,100,NA,55728.7056710612,10946.7100425299
"5442","HG9","MESO","SAR11",15,37,53,9,100,NA,52743.2392958258,8956.39912570626
"5443","HG9","MESO","SAR11",15,38,71,14,100,NA,70656.0375472383,13932.1764177653
"5444","HG9","MESO","SAR11",15,40,38,8,100,NA,37815.9074196487,7961.24366729446
"5445","HG9","MESO","SAR11",15,42,42,3,100,NA,41796.5292532959,2985.46637523542
"5446","HG9","MESO","SAR11",15,43,39,7,100,NA,38811.0628780605,6966.08820888265
"5447","HG9","MESO","SAR11",15,44,71,12,100,NA,70656.0375472383,11941.8655009417
"5448","HG9","MESO","SAR11",15,45,56,11,100,NA,55728.7056710612,10946.7100425299
"5449","HG9","MESO","SAR11",15,49,61,10,100,NA,60704.4829631202,9951.55458411807
"5450","HG9","MESO","SAR11",15,50,57,16,100,NA,56723.861129473,15922.4873345889
"5451","HG9","MESO","SAR11",15,52,63,17,100,NA,62694.7938799438,16917.6427930007
"5452","HG9","MESO","SAR11",15,55,61,13,100,NA,60704.4829631202,12937.0209593535
"5453","HG9","BATHY","SAR11",16,2,32,5,100,NA,31844.9746691778,4975.77729205904
"5454","HG9","BATHY","SAR11",16,3,27,10,100,NA,26869.1973771188,9951.55458411807
"5455","HG9","BATHY","SAR11",16,4,46,12,100,NA,45777.1510869431,11941.8655009417
"5456","HG9","BATHY","SAR11",16,5,33,6,100,NA,32840.1301275896,5970.93275047084
"5457","HG9","BATHY","SAR11",16,6,28,10,100,NA,27864.3528355306,9951.55458411807
"5458","HG9","BATHY","SAR11",16,8,41,10,100,NA,40801.3737948841,9951.55458411807
"5459","HG9","BATHY","SAR11",16,9,23,8,100,NA,22888.5755434716,7961.24366729446
"5460","HG9","BATHY","SAR11",16,10,34,8,100,NA,33835.2855860014,7961.24366729446
"5461","HG9","BATHY","SAR11",16,11,24,9,100,NA,23883.7310018834,8956.39912570626
"5462","HG9","BATHY","SAR11",16,13,29,9,100,NA,28859.5082939424,8956.39912570626
"5463","HG9","BATHY","SAR11",16,15,26,9,100,NA,25874.041918707,8956.39912570626
"5464","HG9","BATHY","SAR11",16,16,38,9,100,NA,37815.9074196487,8956.39912570626
"5465","HG9","BATHY","SAR11",16,17,46,11,100,NA,45777.1510869431,10946.7100425299
"5466","HG9","BATHY","SAR11",16,18,38,11,100,NA,37815.9074196487,10946.7100425299
"5467","HG9","BATHY","SAR11",16,19,27,8,100,NA,26869.1973771188,7961.24366729446
"5468","HG9","BATHY","SAR11",16,20,39,8,100,NA,38811.0628780605,7961.24366729446
"5469","HG9","BATHY","SAR11",16,21,35,4,100,NA,34830.4410444132,3980.62183364723
"5470","HG9","BATHY","SAR11",16,22,40,11,100,NA,39806.2183364723,10946.7100425299
"5471","HG9","BATHY","SAR11",16,24,34,11,100,NA,33835.2855860014,10946.7100425299
"5472","HG9","BATHY","SAR11",16,25,42,10,100,NA,41796.5292532959,9951.55458411807
"5473","HG9","BATHY","SAR11",16,26,43,13,100,NA,42791.6847117077,12937.0209593535
"5474","HG9","BATHY","SAR11",16,27,28,7,100,NA,27864.3528355306,6966.08820888265
"5475","HG9","BATHY","SAR11",16,29,34,12,100,NA,33835.2855860014,11941.8655009417
"5476","HG9","BATHY","SAR11",16,32,37,5,100,NA,36820.7519612369,4975.77729205904
"5477","HG9","BATHY","SAR11",16,35,39,13,100,NA,38811.0628780605,12937.0209593535
"5478","HG9","BATHY","SAR11",16,36,41,6,100,NA,40801.3737948841,5970.93275047084
"5479","HG9","BATHY","SAR11",16,37,31,7,100,NA,30849.819210766,6966.08820888265
"5480","HG9","BATHY","SAR11",16,39,35,7,100,NA,34830.4410444132,6966.08820888265
"5481","HG9","BATHY","SAR11",16,40,40,10,100,NA,39806.2183364723,9951.55458411807
"5482","HG9","BATHY","SAR11",16,41,31,3,100,NA,30849.819210766,2985.46637523542
"5483","HG9","BATHY","SAR11",16,42,27,5,100,NA,26869.1973771188,4975.77729205904
"5484","HG9","BATHY","SAR11",16,43,28,8,100,NA,27864.3528355306,7961.24366729446
"5485","HG9","BATHY","SAR11",16,46,27,11,100,NA,26869.1973771188,10946.7100425299
"5486","HG9","ABYSS","SAR11",17,1,30,7,100,NA,29854.6637523542,6966.08820888265
"5487","HG9","ABYSS","SAR11",17,2,26,5,100,NA,25874.041918707,4975.77729205904
"5488","HG9","ABYSS","SAR11",17,3,20,4,100,NA,19903.1091682361,3980.62183364723
"5489","HG9","ABYSS","SAR11",17,4,22,6,100,NA,21893.4200850598,5970.93275047084
"5490","HG9","ABYSS","SAR11",17,5,37,12,100,NA,36820.7519612369,11941.8655009417
"5491","HG9","ABYSS","SAR11",17,9,26,7,100,NA,25874.041918707,6966.08820888265
"5492","HG9","ABYSS","SAR11",17,11,27,8,100,NA,26869.1973771188,7961.24366729446
"5493","HG9","ABYSS","SAR11",17,12,18,4,100,NA,17912.7982514125,3980.62183364723
"5494","HG9","ABYSS","SAR11",17,13,26,8,100,NA,25874.041918707,7961.24366729446
"5495","HG9","ABYSS","SAR11",17,17,38,10,100,NA,37815.9074196487,9951.55458411807
"5496","HG9","ABYSS","SAR11",17,19,35,7,100,NA,34830.4410444132,6966.08820888265
"5497","HG9","ABYSS","SAR11",17,25,29,5,100,NA,28859.5082939424,4975.77729205904
"5498","HG9","ABYSS","SAR11",17,27,24,3,100,NA,23883.7310018834,2985.46637523542
"5499","HG9","ABYSS","SAR11",17,28,26,13,100,NA,25874.041918707,12937.0209593535
"5500","HG9","ABYSS","SAR11",17,31,21,10,100,NA,20898.2646266479,9951.55458411807
"5501","HG9","ABYSS","SAR11",17,32,25,9,100,NA,24878.8864602952,8956.39912570626
"5502","HG9","ABYSS","SAR11",17,36,23,10,100,NA,22888.5755434716,9951.55458411807
"5503","HG9","ABYSS","SAR11",17,38,32,9,100,NA,31844.9746691778,8956.39912570626
"5504","HG9","ABYSS","SAR11",17,40,33,11,100,NA,32840.1301275896,10946.7100425299
"5505","HG9","ABYSS","SAR11",17,41,18,6,100,NA,17912.7982514125,5970.93275047084
"5506","HG9","ABYSS","SAR11",17,42,28,11,100,NA,27864.3528355306,10946.7100425299
"5507","HG9","ABYSS","SAR11",17,44,31,9,100,NA,30849.819210766,8956.39912570626
"5508","HG9","ABYSS","SAR11",17,48,26,6,100,NA,25874.041918707,5970.93275047084
"5509","HG9","ABYSS","SAR11",17,50,23,6,100,NA,22888.5755434716,5970.93275047084
"5510","HG9","ABYSS","SAR11",17,51,31,6,100,NA,30849.819210766,5970.93275047084
"5511","HG9","ABYSS","SAR11",17,54,22,6,100,NA,21893.4200850598,5970.93275047084
"5512","HG7","DCM","SAR11",12,5,799,301,70,NA,1135898.87324433,427916.847117077
"5513","HG7","DCM","SAR11",12,6,929,395,70,NA,1320713.45837796,561552.008675234
"5514","HG7","DCM","SAR11",12,7,447,159,70,NA,635477.842728682,226042.454124968
"5515","HG7","DCM","SAR11",12,8,913,386,70,NA,1297967.04789997,548757.152781368
"5516","HG7","DCM","SAR11",12,11,931,355,70,NA,1323556.7596877,504685.982480274
"5517","HG7","DCM","SAR11",12,12,975,386,70,NA,1386109.38850216,548757.152781368
"5518","HG7","DCM","SAR11",12,13,772,317,70,NA,1097514.30556274,450663.257595061
"5519","HG7","DCM","SAR11",12,14,661,220,70,NA,939711.082871721,312763.144072282
"5520","HG7","DCM","SAR11",12,15,921,397,70,NA,1309340.25313896,564395.309984982
"5521","HG7","DCM","SAR11",12,16,937,386,70,NA,1332086.66361695,548757.152781368
"5522","HG7","DCM","SAR11",12,17,813,343,70,NA,1155801.98241257,487626.174621785
"5523","HG7","DCM","SAR11",12,21,886,326,70,NA,1259582.48021837,463458.113488927
"5524","HG7","DCM","SAR11",12,22,406,136,70,NA,577190.165878848,193344.489062865
"5525","HG7","DCM","SAR11",12,24,964,380,70,NA,1370471.23129855,540227.248852124
"5526","HG7","DCM","SAR11",12,25,783,266,70,NA,1113152.46276635,378159.074196487
"5527","HG7","DCM","SAR11",12,28,822,302,70,NA,1168596.83830644,429338.497771951
"5528","HG7","DCM","SAR11",12,30,860,368,70,NA,1222619.56319165,523167.440993636
"5529","HG7","DCM","SAR11",12,31,990,410,70,NA,1407434.14832527,582876.768498344
"5530","HG7","DCM","SAR11",12,35,1002,407,70,NA,1424493.95618376,578611.816533722
"5531","HG7","DCM","SAR11",12,36,820,329,70,NA,1165753.53699669,467723.065453549
"5532","HG7","DCM","SAR11",12,38,905,364,70,NA,1286593.84266098,517480.83837414
"5533","HG7","DCM","SAR11",12,39,846,355,70,NA,1202716.45402341,504685.982480274
"5534","HG7","DCM","SAR11",12,41,896,318,70,NA,1273798.98676711,452084.908249935
"5535","HG7","DCM","SAR11",12,42,910,357,70,NA,1293702.09593535,507529.283790022
"5536","HG7","DCM","SAR11",12,43,991,378,70,NA,1408855.79898014,537383.947542376
"5537","HG7","DCM","SAR11",12,46,952,316,70,NA,1353411.42344006,449241.606940187
"5538","HG7","DCM","SAR11",12,47,679,226,70,NA,965300.794659453,321293.048001526
"5539","HG7","DCM","SAR11",12,48,913,293,70,NA,1297967.04789997,416543.641878085
"5540","HG7","DCM","SAR11",12,50,787,283,70,NA,1118839.06538585,402327.135329345
"5541","HG7","DCM","SAR11",12,55,939,371,70,NA,1334929.9649267,527432.392958258
"5542","HG7","EPI","SAR11",20,1,341,98,70,NA,484782.873312037,139321.764177653
"5543","HG7","EPI","SAR11",20,2,281,68,70,NA,399483.834019597,96672.2445314327
"5544","HG7","EPI","SAR11",20,4,307,100,70,NA,436446.751046321,142165.065487401
"5545","HG7","EPI","SAR11",20,5,307,87,70,NA,436446.751046321,123683.606974039
"5546","HG7","EPI","SAR11",20,6,315,109,70,NA,447819.956285313,154959.921381267
"5547","HG7","EPI","SAR11",20,8,332,94,70,NA,471988.017418171,133635.161558157
"5548","HG7","EPI","SAR11",20,10,283,83,70,NA,402327.135329345,117997.004354543
"5549","HG7","EPI","SAR11",20,11,299,93,70,NA,425073.545807329,132213.510903283
"5550","HG7","EPI","SAR11",20,12,279,84,70,NA,396640.532709849,119418.655009417
"5551","HG7","EPI","SAR11",20,15,332,96,70,NA,471988.017418171,136478.462867905
"5552","HG7","EPI","SAR11",20,20,358,97,70,NA,508950.934444896,137900.113522779
"5553","HG7","EPI","SAR11",20,21,188,65,70,NA,267270.323116314,92407.2925668107
"5554","HG7","EPI","SAR11",20,22,341,118,70,NA,484782.873312037,167754.777275133
"5555","HG7","EPI","SAR11",20,23,275,88,70,NA,390953.930090353,125105.257628913
"5556","HG7","EPI","SAR11",20,25,268,81,70,NA,381002.375506235,115153.703044795
"5557","HG7","EPI","SAR11",20,26,309,90,70,NA,439290.052356069,127948.558938661
"5558","HG7","EPI","SAR11",20,28,51,23,70,NA,72504.1833985745,32697.9650621022
"5559","HG7","EPI","SAR11",20,30,309,96,70,NA,439290.052356069,136478.462867905
"5560","HG7","EPI","SAR11",20,32,332,107,70,NA,471988.017418171,152116.620071519
"5561","HG7","EPI","SAR11",20,33,239,85,70,NA,339774.506514888,120840.305664291
"5562","HG7","EPI","SAR11",20,34,279,83,70,NA,396640.532709849,117997.004354543
"5563","HG7","EPI","SAR11",20,36,290,88,70,NA,412278.689913463,125105.257628913
"5564","HG7","EPI","SAR11",20,37,310,89,70,NA,440711.703010943,126526.908283787
"5565","HG7","EPI","SAR11",20,39,278,100,70,NA,395218.882054975,142165.065487401
"5566","HG7","EPI","SAR11",20,44,329,98,70,NA,467723.065453549,139321.764177653
"5567","HG7","EPI","SAR11",20,48,320,111,70,NA,454928.209559683,157803.222691015
"5568","HG7","EPI","SAR11",20,51,348,114,70,NA,494734.427896156,162068.174655637
"5569","HG7","EPI","SAR11",20,53,307,107,70,NA,436446.751046321,152116.620071519
"5570","HG7","MESO","SAR11",14,1,93,13,100,NA,92549.4576322981,12937.0209593535
"5571","HG7","MESO","SAR11",14,2,74,16,100,NA,73641.5039224737,15922.4873345889
"5572","HG7","MESO","SAR11",14,7,106,13,100,NA,105486.478591652,12937.0209593535
"5573","HG7","MESO","SAR11",14,8,96,13,100,NA,95534.9240075335,12937.0209593535
"5574","HG7","MESO","SAR11",14,11,75,15,100,NA,74636.6593808855,14927.3318761771
"5575","HG7","MESO","SAR11",14,12,80,13,100,NA,79612.4366729446,12937.0209593535
"5576","HG7","MESO","SAR11",14,13,81,13,100,NA,80607.5921313564,12937.0209593535
"5577","HG7","MESO","SAR11",14,15,83,19,100,NA,82597.90304818,18907.9537098243
"5578","HG7","MESO","SAR11",14,19,85,11,100,NA,84588.2139650036,10946.7100425299
"5579","HG7","MESO","SAR11",14,20,86,18,100,NA,85583.3694234154,17912.7982514125
"5580","HG7","MESO","SAR11",14,21,68,9,100,NA,67670.5711720029,8956.39912570626
"5581","HG7","MESO","SAR11",14,22,102,23,100,NA,101505.856758004,22888.5755434716
"5582","HG7","MESO","SAR11",14,23,79,21,100,NA,78617.2812145328,20898.2646266479
"5583","HG7","MESO","SAR11",14,25,64,9,100,NA,63689.9493383557,8956.39912570626
"5584","HG7","MESO","SAR11",14,28,100,22,100,NA,99515.5458411807,21893.4200850598
"5585","HG7","MESO","SAR11",14,29,80,20,100,NA,79612.4366729446,19903.1091682361
"5586","HG7","MESO","SAR11",14,30,76,15,100,NA,75631.8148392973,14927.3318761771
"5587","HG7","MESO","SAR11",14,33,71,15,100,NA,70656.0375472383,14927.3318761771
"5588","HG7","MESO","SAR11",14,35,78,18,100,NA,77622.1257561209,17912.7982514125
"5589","HG7","MESO","SAR11",14,38,83,14,100,NA,82597.90304818,13932.1764177653
"5590","HG7","MESO","SAR11",14,39,69,13,100,NA,68665.7266304147,12937.0209593535
"5591","HG7","MESO","SAR11",14,43,79,15,100,NA,78617.2812145328,14927.3318761771
"5592","HG7","MESO","SAR11",14,50,83,7,100,NA,82597.90304818,6966.08820888265
"5593","HG7","BATHY","SAR11",13,1,55,14,100,NA,54733.5502126494,13932.1764177653
"5594","HG7","BATHY","SAR11",13,3,57,12,100,NA,56723.861129473,11941.8655009417
"5595","HG7","BATHY","SAR11",13,4,44,13,100,NA,43786.8401701195,12937.0209593535
"5596","HG7","BATHY","SAR11",13,5,45,16,100,NA,44781.9956285313,15922.4873345889
"5597","HG7","BATHY","SAR11",13,8,37,11,100,NA,36820.7519612369,10946.7100425299
"5598","HG7","BATHY","SAR11",13,9,22,6,100,NA,21893.4200850598,5970.93275047084
"5599","HG7","BATHY","SAR11",13,11,45,16,100,NA,44781.9956285313,15922.4873345889
"5600","HG7","BATHY","SAR11",13,12,79,15,100,NA,78617.2812145328,14927.3318761771
"5601","HG7","BATHY","SAR11",13,14,19,9,100,NA,18907.9537098243,8956.39912570626
"5602","HG7","BATHY","SAR11",13,16,56,20,100,NA,55728.7056710612,19903.1091682361
"5603","HG7","BATHY","SAR11",13,17,35,8,100,NA,34830.4410444132,7961.24366729446
"5604","HG7","BATHY","SAR11",13,20,48,7,100,NA,47767.4620037667,6966.08820888265
"5605","HG7","BATHY","SAR11",13,23,35,8,100,NA,34830.4410444132,7961.24366729446
"5606","HG7","BATHY","SAR11",13,28,65,13,100,NA,64685.1047967675,12937.0209593535
"5607","HG7","BATHY","SAR11",13,30,18,5,100,NA,17912.7982514125,4975.77729205904
"5608","HG7","BATHY","SAR11",13,31,34,9,100,NA,33835.2855860014,8956.39912570626
"5609","HG7","BATHY","SAR11",13,32,40,12,100,NA,39806.2183364723,11941.8655009417
"5610","HG7","BATHY","SAR11",13,37,53,14,100,NA,52743.2392958258,13932.1764177653
"5611","HG7","BATHY","SAR11",13,38,51,13,100,NA,50752.9283790022,12937.0209593535
"5612","HG7","BATHY","SAR11",13,43,23,7,100,NA,22888.5755434716,6966.08820888265
"5613","HG7","BATHY","SAR11",13,46,26,5,100,NA,25874.041918707,4975.77729205904
"5614","HG7","BATHY","SAR11",13,47,64,16,100,NA,63689.9493383557,15922.4873345889
"5615","HG7","BATHY","SAR11",13,48,55,16,100,NA,54733.5502126494,15922.4873345889
"5616","HG7","BATHY","SAR11",13,51,48,13,100,NA,47767.4620037667,12937.0209593535
"5617","HG7","BATHY","SAR11",13,53,52,12,100,NA,51748.083837414,11941.8655009417
"5618","HG5","DCM","SAR11",23,2,279,111,70,NA,396640.532709849,157803.222691015
"5619","HG5","DCM","SAR11",23,3,1029,353,70,NA,1462878.52386536,501842.681170525
"5620","HG5","DCM","SAR11",23,6,897,297,70,NA,1275220.63742199,422230.244497581
"5621","HG5","DCM","SAR11",23,8,81,28,70,NA,115153.703044795,39806.2183364723
"5622","HG5","DCM","SAR11",23,9,824,304,70,NA,1171440.13961618,432181.799081699
"5623","HG5","DCM","SAR11",23,12,324,124,70,NA,460614.812179179,176284.681204377
